ENTIDAD,NOM_ENT,MUN,NOM_MUN,POBTOT,PCON_DISC,PCDISC_AUD,PCDISC_MEN,PCDISC_MOT,PCDISC_VIS,PCDISC_LENG,PCDISC_MOT2,PSINDER,CASOS_COVID,CASOS_DENGUE,NEUMONIA,EMBARAZO,DIABETES,HIPERTENSION,ASMA,INMUSUPR,CARDIOVASCULAR,RENAL_CRONICA,OBESIDAD,EPOC,TABAQUISMO,INTUBADO,ENFERMEDAD_ULC_PEPTICA,ENFERMEDAD_RENAL,INMUNOSUPR,CIRROSIS_HEPATICA,FIEBRE,EXANTEMA,CASOS_FIEBRE
7,Chiapas,102,Tuxtla Chico,41055,1786,426,359,839,699,457,464,17757,11,18,3,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0
7,Chiapas,103,Tuzantán,30479,1553,398,268,711,711,312,300,14506,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Chiapas,104,Tzimol,16818,809,225,150,387,315,154,190,4124,7,3,2,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
7,Chiapas,105,Unión Juárez,16056,725,208,144,302,341,129,126,5272,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,Chiapas,106,Venustiano Carranza,68145,3205,863,602,1551,1455,561,540,21422,5,1,3,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,Chiapas,107,Villa Corzo,70361,3629,911,678,1739,1593,607,630,27864,3,4,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Chiapas,108,Villaflores,113514,5569,1218,935,2563,2468,837,907,40087,13,4,6,0,6,6,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0
7,Chiapas,109,Yajalón,40509,1431,397,323,640,688,359,389,13975,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Chiapas,111,Zinacantán,45373,1209,434,297,549,549,266,294,7842,3,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,Chiapas,112,San Juan Cancuc,37948,877,349,288,411,361,283,288,6357,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2
7,Chiapas,113,Aldama,8494,249,82,57,119,113,63,79,1180,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Chiapas,115,Maravilla Tenejapa,14720,514,178,158,222,223,163,159,1953,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Chiapas,116,Marqués de Comillas,12893,555,167,153,232,273,154,137,2622,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Chiapas,118,San Andrés Duraznal,6060,224,62,51,91,60,61,124,970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Chiapas,119,Santiago el Pinar,4969,207,30,71,98,63,31,32,352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Chiapas,122,El Parral,15890,1061,235,198,533,469,188,206,5139,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Chiapas,123,Emiliano Zapata,10995,623,148,118,326,233,134,110,3979,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,Chihuahua,1,Ahumada,15132,646,77,112,367,224,139,180,2258,6,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,9,9
8,Chihuahua,2,Aldama,26412,1403,258,232,696,600,213,323,2071,20,0,16,0,1,3,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0
8,Chihuahua,3,Allende,8709,524,121,82,278,217,65,114,1512,4,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,Chihuahua,4,Aquiles Serdán,27345,704,117,120,311,305,96,105,5219,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
8,Chihuahua,5,Ascensión,26446,948,190,193,491,366,136,231,8329,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Chihuahua,6,Bachíniva,5986,384,93,73,199,135,44,66,748,8,0,8,0,1,2,0,1,1,0,0,3,5,0,0,0,0,0,1,1,1
8,Chihuahua,7,Balleza,17353,639,147,112,298,291,95,137,2395,13,0,9,0,0,2,0,1,2,0,0,2,0,2,0,0,0,0,0,0,0
8,Chihuahua,8,Batopilas de Manuel Gómez Morín,12238,460,125,121,273,178,130,162,1434,12,0,11,0,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0
8,Chihuahua,9,Bocoyna,24048,921,285,223,478,412,214,254,2740,35,0,30,0,1,1,0,2,0,1,2,1,0,9,0,0,0,0,1,1,1
8,Chihuahua,10,Buenaventura,25265,1105,191,193,627,422,167,233,5257,12,0,8,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,3,3,3
8,Chihuahua,11,Camargo,50399,1519,318,279,817,510,282,431,7007,46,0,37,0,15,23,1,1,7,7,2,8,8,2,0,0,0,0,2,2,2
8,Chihuahua,12,Carichí,8721,356,127,77,171,153,60,93,1598,24,0,23,1,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0
8,Chihuahua,13,Casas Grandes,12191,880,196,159,441,379,72,145,2817,6,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Chihuahua,14,Coronado,2156,144,34,17,64,65,17,22,219,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
8,Chihuahua,15,Coyame del Sotol,1307,42,17,14,27,18,11,14,77,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Chihuahua,16,La Cruz,3728,185,29,22,106,65,24,37,378,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Chihuahua,17,Cuauhtémoc,181657,7379,1544,1512,3552,3048,1272,1764,23702,93,0,73,2,10,17,4,0,2,4,10,5,14,6,0,0,0,0,68,68,68
8,Chihuahua,18,Cusihuiriachi,5320,301,74,48,171,78,47,82,609,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Chihuahua,19,Chihuahua,938586,40102,7879,7508,21490,15113,5480,8088,102281,1315,3,670,8,102,156,37,40,44,30,61,21,49,46,0,0,0,0,14,14,14
8,Chihuahua,20,Chínipas,6488,497,135,76,220,277,51,69,763,3,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,Chihuahua,21,Delicias,151445,7004,1256,1301,3805,2582,1104,1703,19931,228,2,158,0,70,94,8,5,16,18,7,34,31,5,0,0,0,0,1,1,1
8,Chihuahua,22,Dr. Belisario Domínguez,2473,239,71,45,107,101,36,42,189,3,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8,Chihuahua,23,Galeana,6798,256,64,39,112,106,39,36,2240,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,Chihuahua,24,Santa Isabel,3861,245,62,59,129,103,43,58,386,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Chihuahua,25,Gómez Farías,7034,724,166,154,325,346,87,124,537,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Chihuahua,26,Gran Morelos,2475,129,31,27,74,35,14,28,197,2,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,Chihuahua,27,Guachochi,52691,1714,479,362,780,733,409,464,7852,38,1,29,0,1,2,0,2,2,2,2,1,2,6,0,0,0,0,2,2,2
8,Chihuahua,28,Guadalupe,4370,253,34,32,139,104,35,48,602,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,Chihuahua,29,Guadalupe y Calvo,52591,2259,534,415,957,1104,333,367,7143,39,0,30,0,0,2,0,4,1,2,1,0,0,5,0,0,0,0,0,0,0
8,Chihuahua,30,Guazapares,9163,448,147,98,208,228,90,109,1319,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Chihuahua,31,Guerrero,36600,2373,584,384,1005,1192,291,388,5581,15,0,13,0,3,3,0,0,2,1,2,1,4,0,0,0,0,0,2,2,2
8,Chihuahua,32,Hidalgo del Parral,117247,6264,1322,1099,3062,2515,832,1295,13883,58,1,32,0,7,8,1,5,7,3,11,7,7,3,0,0,0,0,1,1,1
8,Chihuahua,34,Ignacio Zaragoza,5223,467,99,100,265,185,65,106,448,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8,Chihuahua,35,Janos,11219,417,63,52,172,218,42,71,2869,3,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
8,Chihuahua,36,Jiménez,41557,1592,360,303,851,621,286,464,5114,10,1,5,0,2,2,0,0,1,1,2,0,1,1,0,0,0,0,1,1,1
8,Chihuahua,37,Juárez,1513006,64510,10723,11365,28426,30210,10133,12594,281293,1207,4,287,6,208,244,61,40,43,60,88,33,51,29,0,0,0,0,13,13,13
8,Chihuahua,38,Julimes,5120,369,50,58,217,143,49,73,384,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Chihuahua,40,Madera,25341,1700,386,316,725,812,204,294,3200,11,0,8,0,1,3,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0
8,Chihuahua,43,Matachí,2783,147,37,28,75,41,31,33,362,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8,Chihuahua,44,Matamoros,4456,209,60,29,96,84,22,36,341,3,0,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8,Chihuahua,45,Meoqui,46408,2268,397,383,1306,794,343,587,6752,45,2,34,1,16,23,1,1,4,3,1,4,7,0,0,0,0,0,0,0,0
8,Chihuahua,46,Morelos,8103,328,89,60,167,149,55,62,2183,4,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
8,Chihuahua,47,Moris,4607,281,64,39,144,124,46,55,1442,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,Chihuahua,48,Namiquipa,23046,1372,352,268,685,512,218,325,3504,12,0,11,0,1,3,0,0,2,0,1,1,1,0,0,0,0,0,10,10,10
8,Chihuahua,49,Nonoava,2864,245,60,57,128,106,26,55,277,5,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Chihuahua,50,Nuevo Casas Grandes,65937,3804,690,658,1899,1629,488,733,12505,33,0,5,0,3,8,0,2,1,0,2,0,0,2,0,0,0,0,1,1,1
8,Chihuahua,51,Ocampo,8331,405,82,74,197,186,58,67,2044,7,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8,Chihuahua,52,Ojinaga,24674,956,188,183,510,325,173,237,3948,21,0,10,0,2,2,0,0,3,1,1,2,4,2,0,0,0,0,3,3,3
8,Chihuahua,53,Praxedis G. Guerrero,5209,320,58,47,178,125,52,82,882,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,Chihuahua,54,Riva Palacio,7778,265,71,45,133,87,53,72,886,3,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,16,16
8,Chihuahua,55,Rosales,17601,1032,164,175,602,347,133,246,2172,21,0,14,0,6,10,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
8,Chihuahua,56,Rosario,2133,157,53,23,92,52,13,36,334,2,0,1,0,1,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0
8,Chihuahua,57,San Francisco de Borja,2255,259,82,46,128,117,21,55,143,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Chihuahua,59,San Francisco del Oro,5095,299,77,50,137,144,40,58,190,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Chihuahua,60,Santa Bárbara,11752,753,167,128,391,327,106,164,817,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
8,Chihuahua,61,Satevó,3623,224,54,59,132,74,30,40,282,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Chihuahua,62,Saucillo,30435,1952,389,248,1005,860,263,382,4260,45,0,28,0,20,18,1,0,4,7,2,6,7,1,0,0,0,0,2,2,2
8,Chihuahua,64,El Tule,1504,84,25,13,57,32,13,22,250,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8,Chihuahua,65,Urique,19207,815,208,183,396,415,194,202,3111,16,0,11,0,1,1,1,2,0,0,1,0,1,0,0,0,0,0,1,1,1
8,Chihuahua,66,Uruachi,7044,324,93,86,193,142,78,81,1050,5,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8,Chihuahua,67,Valle de Zaragoza,4928,340,87,60,177,124,37,65,552,7,0,4,0,1,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
9,Ciudad de México,2,Azcapotzalco,432205,24000,5823,4051,12346,9965,2886,4220,90370,2275,5,80,18,220,308,67,36,48,43,113,61,99,15,0,0,0,0,2,2,2
9,Ciudad de México,3,Coyoacán,614447,34446,8413,6613,17427,13897,4106,6310,160961,3749,11,609,23,416,543,246,104,121,75,379,79,265,38,0,0,0,0,2,2,2
9,Ciudad de México,4,Cuajimalpa de Morelos,217729,7684,1729,1362,3416,3565,1068,1448,52803,388,1,33,7,53,63,12,13,14,9,42,14,25,4,0,0,0,0,1,1,1
9,Ciudad de México,5,Gustavo A. Madero,1173351,68712,16154,11974,35394,28584,8300,11935,300902,6590,9,638,37,600,777,167,101,149,109,307,84,252,73,0,0,0,0,3,3,3
9,Ciudad de México,6,Iztacalco,404695,24447,5788,4067,12464,10229,2753,4088,110116,2370,6,441,10,239,288,95,47,58,70,128,71,109,18,0,0,0,0,7,7,7
9,Ciudad de México,7,Iztapalapa,1835486,104424,23207,17049,49556,47193,12640,16076,594796,4064,12,673,58,551,619,187,148,136,127,348,114,186,50,1,1,0,0,8,8,8
9,Ciudad de México,8,La Magdalena Contreras,247664,13859,3110,2307,6746,6073,1641,2272,68100,1524,3,121,19,135,150,40,33,24,11,96,19,27,6,0,0,0,0,1,1,1
9,Ciudad de México,9,Milpa Alta,152832,7725,1915,1378,3470,3318,1082,1252,46029,1039,0,53,10,105,115,19,9,10,9,73,9,93,8,0,0,0,0,1,1,1
9,Ciudad de México,10,Álvaro Obregón,759141,38174,9156,6972,19167,15942,4925,6653,187338,2781,2,252,17,326,425,107,73,82,60,255,65,166,26,0,0,1,0,6,6,6
9,Ciudad de México,11,Tláhuac,392373,20931,4404,3465,9736,9446,2617,3193,106993,1053,1,77,7,92,115,31,25,17,17,94,12,66,9,0,0,0,0,4,4,4
9,Ciudad de México,12,Tlalpan,700251,35488,8071,6483,17195,14808,4420,6058,201070,4749,2,379,21,414,568,281,136,94,71,453,64,179,33,0,0,0,0,2,2,2
9,Ciudad de México,13,Xochimilco,442243,23115,5325,3785,10703,10431,2792,3641,137441,1839,1,173,11,175,222,92,58,34,26,167,18,86,12,0,0,0,0,2,2,2
9,Ciudad de México,14,Benito Juárez,434153,18216,4490,3560,9556,7047,2177,3786,87197,1971,3,198,4,228,316,91,50,71,45,175,60,118,15,0,0,0,0,1,1,1
9,Ciudad de México,15,Cuauhtémoc,545884,29124,6536,4657,14695,12686,3260,4680,153800,1774,4,225,5,221,307,63,81,66,72,130,67,90,19,0,0,0,0,6,6,6
9,Ciudad de México,16,Miguel Hidalgo,414470,17769,4260,3235,9348,7184,2276,3504,79709,1222,6,56,6,107,142,64,23,29,27,74,30,41,6,0,0,0,0,1,1,1
9,Ciudad de México,17,Venustiano Carranza,443704,25474,6030,4294,13187,10532,3036,4200,125162,829,1,92,1,123,153,39,30,34,34,79,43,57,18,0,0,0,0,1,1,1
10,Durango,1,Canatlán,31701,2178,412,363,1101,902,256,405,8386,14,0,5,1,4,6,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0
10,Durango,4,Cuencamé,35082,2514,545,355,1196,1167,268,371,9143,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10,Durango,5,Durango,690740,38618,6684,6875,19567,16270,4643,6819,173476,1061,13,154,10,141,197,40,24,36,25,56,37,30,24,0,0,0,0,9,9,9
10,Durango,6,General Simón Bolívar,10091,888,205,124,487,349,96,129,2467,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,7,Gómez Palacio,375280,18303,3238,2805,8536,8302,2509,3600,78399,275,8,56,5,28,39,10,5,4,6,27,7,19,4,0,0,0,0,1,1,1
10,Durango,8,Guadalupe Victoria,37110,1946,348,321,940,877,267,360,15139,6,0,2,0,2,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
10,Durango,9,Guanaceví,10294,717,191,146,332,376,122,138,2895,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,11,Indé,4771,342,87,41,182,143,40,67,837,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10,Durango,12,Lerdo,164054,7559,1424,1371,3949,3008,1228,1724,40885,40,1,17,0,10,11,1,0,5,3,3,2,1,0,0,0,0,0,0,0,0
10,Durango,13,Mapimí,27101,1541,311,270,729,576,290,388,7165,5,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
10,Durango,14,Mezquital,51184,1406,430,395,699,527,422,430,11349,26,2,11,1,1,2,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0
10,Durango,15,Nazas,12995,679,105,127,361,274,86,114,2770,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,Durango,16,Nombre de Dios,19147,1280,260,215,774,372,180,276,5722,8,0,2,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10,Durango,17,Ocampo,8189,524,134,116,298,179,78,114,1148,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,20,Pánuco de Coronado,12701,951,210,161,493,377,105,176,4611,3,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,Durango,22,Poanas,25654,2093,384,351,1242,796,282,444,7582,10,0,1,0,2,3,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
10,Durango,23,Pueblo Nuevo,51981,2684,485,514,1146,1220,451,488,15352,10,1,3,0,1,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0
10,Durango,24,Rodeo,12848,1090,226,193,609,424,162,215,3376,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,25,San Bernardo,2916,249,55,42,135,96,26,39,316,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,26,San Dimas,17907,733,170,129,346,326,113,94,4497,5,2,1,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10,Durango,28,San Juan del Río,12135,750,152,134,453,252,131,190,2037,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,31,Santa Clara,6739,498,89,81,279,167,50,65,1390,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,32,Santiago Papasquiaro,49865,3063,650,495,1430,1393,401,495,13668,6,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,33,Súchil,6976,553,130,122,256,300,97,121,2256,4,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,Durango,34,Tamazula,27639,1681,369,359,742,764,326,300,5780,4,1,4,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
10,Durango,35,Tepehuanes,11841,1219,291,236,667,562,143,206,2656,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10,Durango,38,Vicente Guerrero,23497,1109,233,229,568,450,204,266,10502,22,0,5,0,4,5,0,0,0,1,2,3,0,3,0,0,0,0,0,0,0
10,Durango,39,Nuevo Ideal,28159,1567,319,250,709,669,217,336,9424,10,1,6,0,4,5,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0
11,Guanajuato,1,Abasolo,92456,5376,1014,870,2938,1978,784,973,16749,38,0,14,0,9,14,2,2,0,4,4,9,5,3,0,0,0,0,0,0,0
11,Guanajuato,2,Acámbaro,108975,7385,1797,1377,3940,3090,996,1444,22418,675,14,168,2,94,116,9,2,15,30,32,23,20,15,0,0,0,0,4,4,4
11,Guanajuato,3,San Miguel de Allende,175197,5717,1325,1201,2968,2275,1118,1359,61938,27,6,9,0,2,2,1,1,1,0,2,1,1,7,0,0,0,0,3,3,3
11,Guanajuato,4,Apaseo el Alto,63516,3693,779,717,1966,1603,493,647,13347,42,2,2,0,3,3,1,0,1,1,1,0,2,1,0,0,0,0,2,2,2
11,Guanajuato,5,Apaseo el Grande,118077,4892,991,936,2412,2162,784,920,25494,42,19,8,0,3,5,0,0,0,1,7,0,2,1,0,0,0,0,1,1,1
11,Guanajuato,6,Atarjea,5302,596,136,93,300,318,57,79,798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,7,Celaya,521886,20807,4410,3916,10412,8620,3425,4335,126329,703,84,48,5,74,88,15,10,8,13,78,8,29,5,0,0,0,0,3,3,3
11,Guanajuato,8,Manuel Doblado,41721,2740,585,563,1411,1041,378,482,6870,13,0,9,0,8,8,0,5,3,4,3,3,2,2,0,0,0,0,2,2,2
11,Guanajuato,9,Comonfort,82409,3514,727,649,1880,1378,538,628,17324,11,0,3,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1
11,Guanajuato,10,Coroneo,11083,694,150,146,366,310,102,129,1818,25,1,6,0,6,10,0,0,2,4,4,2,1,1,0,0,0,0,2,2,2
11,Guanajuato,11,Cortazar,98191,4300,949,765,2394,1658,671,860,19936,17,1,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,4,4,4
11,Guanajuato,12,Cuerámaro,30974,2080,423,423,1127,797,329,413,6822,14,0,1,0,5,3,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0
11,Guanajuato,13,Doctor Mora,27421,1092,246,214,512,484,161,201,4631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
11,Guanajuato,14,Dolores Hidalgo Cuna de la Independencia Nacional,163867,8844,1958,1883,4073,3826,1557,2016,38953,31,0,10,3,3,3,3,1,0,1,0,1,1,3,0,0,0,0,0,0,0
11,Guanajuato,15,Guanajuato,194703,7940,1786,1404,3837,3459,1180,1516,27808,520,3,46,13,56,61,27,11,9,13,37,27,36,10,0,0,0,0,3,3,3
11,Guanajuato,16,Huanímaro,21173,1346,304,243,721,514,145,219,2238,8,0,2,1,4,4,0,1,0,1,1,3,2,0,0,0,0,0,0,0,0
11,Guanajuato,17,Irapuato,593748,21385,4340,4133,11071,8385,3785,5070,112281,990,15,67,17,133,169,30,15,34,43,122,35,91,26,0,1,0,0,4,4,4
11,Guanajuato,18,Jaral del Progreso,38862,2541,532,374,1349,1067,266,386,5642,12,0,1,1,2,3,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0
11,Guanajuato,19,Jerécuaro,49650,3344,838,718,1868,1337,521,716,7554,60,1,32,0,11,16,1,0,2,5,4,5,4,3,0,0,0,0,3,3,3
11,Guanajuato,20,León,1724287,75129,14568,13708,34374,33339,11090,13445,381804,2463,66,453,23,265,349,134,74,67,96,233,50,129,67,0,0,0,1,20,20,20
11,Guanajuato,21,Moroleón,47279,2037,556,430,1162,777,278,417,10636,9,0,2,0,2,2,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0
11,Guanajuato,22,Ocampo,28218,1545,307,318,747,591,300,344,5575,4,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,23,Pénjamo,155598,10826,2145,2022,5869,4135,1502,2007,29291,85,0,20,2,19,15,5,4,6,6,10,11,11,2,0,0,0,0,0,0,0
11,Guanajuato,24,Pueblo Nuevo,12497,650,150,125,371,194,112,181,2157,4,0,4,0,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
11,Guanajuato,25,Purísima del Rincón,84010,4256,784,736,1899,1870,578,689,18721,15,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,3,3,3
11,Guanajuato,26,Romita,66385,2915,639,527,1550,1095,486,630,8224,22,8,5,0,2,2,2,1,2,0,3,0,0,3,0,0,1,0,1,1,1
11,Guanajuato,27,Salamanca,274243,13361,2775,2310,7189,5444,1925,2721,45024,278,11,12,9,29,31,8,2,6,1,22,4,10,3,0,0,0,0,1,1,1
11,Guanajuato,28,Salvatierra,94225,5647,1359,931,3134,2249,724,1112,13141,68,0,10,0,3,3,1,0,2,1,1,2,5,4,0,0,0,0,3,3,3
11,Guanajuato,29,San Diego de la Unión,41266,2054,435,421,1016,787,318,441,6755,17,0,9,0,1,4,1,2,1,0,1,2,1,1,0,0,0,0,0,0,0
11,Guanajuato,30,San Felipe,120372,6069,1297,1220,2885,2458,947,1146,21092,18,1,14,0,2,3,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0
11,Guanajuato,31,San Francisco del Rincón,131161,7075,1337,1188,3372,3077,1073,1448,32085,30,4,13,0,9,10,0,3,1,2,5,2,2,5,0,0,0,0,18,18,18
11,Guanajuato,32,San José Iturbide,89775,3062,632,606,1485,1329,506,605,17573,23,1,4,0,2,1,0,2,1,2,2,0,0,1,0,0,0,0,0,0,0
11,Guanajuato,33,San Luis de la Paz,129234,5329,1197,988,2526,2253,936,1095,32058,289,4,51,2,49,46,11,9,6,5,24,22,8,2,0,0,0,0,6,6,6
11,Guanajuato,34,Santa Catarina,5748,442,94,85,252,183,66,101,637,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
11,Guanajuato,35,Santa Cruz de Juventino Rosas,82692,3059,607,518,1676,1166,472,619,17808,23,3,3,0,7,5,0,0,1,2,3,1,2,2,0,0,0,0,3,3,3
11,Guanajuato,36,Santiago Maravatío,6718,643,168,123,337,262,65,89,929,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
11,Guanajuato,37,Silao de la Victoria,204368,9484,1689,1576,4575,3767,1658,2127,29155,1428,18,18,81,132,170,23,0,6,0,78,6,11,8,0,0,0,0,4,4,4
11,Guanajuato,38,Tarandacuao,11330,860,193,152,431,403,130,158,1942,40,2,17,0,8,4,1,1,0,1,4,1,1,0,0,0,0,0,1,1,1
11,Guanajuato,39,Tarimoro,36004,1778,372,299,1077,560,253,349,4384,12,0,2,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,6,6,6
11,Guanajuato,40,Tierra Blanca,20031,976,278,219,490,416,163,172,4137,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
11,Guanajuato,41,Uriangato,61533,2921,611,449,1449,1224,361,522,12971,6,0,2,0,2,3,0,0,0,0,2,0,2,0,0,0,0,0,1,1,1
11,Guanajuato,42,Valle de Santiago,151716,7586,1779,1543,4254,2892,1243,1786,32044,1142,2,10,4,25,34,4,0,7,6,12,3,2,2,0,0,0,0,0,0,0
11,Guanajuato,43,Victoria,21411,1174,324,227,598,519,197,238,3352,17,0,5,0,4,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0
